typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","772","TKL","Tokelau","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","260","false","5","u","260","false","0.656","true",,"false","697",,"697","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","784","ARE","United Arab Emirates","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","13.931","true",,"false","982.98",,"982.98","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","788","TUN","Tunisia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","10.301","true",,"false","18588.37",,"18588.37","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","792","TUR","Türkiye","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","33.475","true",,"false","6057.69",,"6057.69","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","795","TKM","Turkmenistan","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","50000","false","5","u","50000","false","21","false",,"false","75022.91",,"75022.91","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","796","TCA","Turks and Caicos Isds","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","36439","false","5","u","36439","false","19","false",,"false","9303.75",,"9303.75","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","804","UKR","Ukraine","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false",,"false","13904.6",,"13904.6","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","807","MKD","North Macedonia","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","0.089","true",,"false","3.49",,"3.49","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","826","GBR","United Kingdom","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","6974.303","true",,"false","161266667.68",,"161266667.68","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","842","USA","USA","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false","1428074796.17",,"1428074796.17","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","862","VEN","Venezuela","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.388","true",,"false","16.16",,"16.16","0","false","true",
"C","A","20160101","2016","52","2016","764","THA","Thailand","M","Import","899","_X ","Areas, nes","0","W00","World","H4","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","38000","false","5","u","38000","false","4","false",,"false","5812.46",,"5812.46","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","0","W00","World","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false","11141372218.53",,"11141372218.53","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","4","AFG","Afghanistan","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","500","false","5","u","500","false","2.22","true",,"false","122.77",,"122.77","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","8","ALB","Albania","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","900","false","5","u","900","false","9","false",,"false","3734.27",,"3734.27","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","16","ASM","American Samoa","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","22000","false","5","u","22000","false","140","false",,"false","35170.85",,"35170.85","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","20","AND","Andorra","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","54116","false","5","u","54116","false","44","false",,"false","25342.26",,"25342.26","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","36","AUS","Australia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","453.925","true",,"false","2543892.81",,"2543892.81","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","40","AUT","Austria","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","832.812","true",,"false","5602342.47",,"5602342.47","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","48","BHR","Bahrain","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","0.58","true",,"false","32.07",,"32.07","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","50","BGD","Bangladesh","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","1","false",,"false","9.84",,"9.84","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","52","BRB","Barbados","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","4","false","5","u","4","false","2.58","true",,"false","69.2",,"69.2","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","56","BEL","Belgium","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","18741.605","true",,"false","23165388.34",,"23165388.34","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","68","BOL","Bolivia (Plurinational State of)","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.108","true",,"false","5.97",,"5.97","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","76","BRA","Brazil","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1249790","false","5","u","1249790","false","1965.478","true",,"false","419022.4",,"419022.4","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","86","IOT","Br. Indian Ocean Terr.","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3000","false","5","u","3000","false","0.896","true",,"false","983.49",,"983.49","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","92","VGB","Br. Virgin Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","55680","false","5","u","55680","false","29","false",,"false","73909.15",,"73909.15","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","3","false","5","u","3","false","5.378","true",,"false","470.01",,"470.01","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","100","BGR","Bulgaria","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","41.22","true",,"false","117429.36",,"117429.36","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","104","MMR","Myanmar","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","25.731","true",,"false","1355.24",,"1355.24","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","116","KHM","Cambodia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","530","false",,"false","9957.89",,"9957.89","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","120","CMR","Cameroon","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","6004","false","5","u","6004","false","14.415","true",,"false","1209.63",,"1209.63","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","124","CAN","Canada","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","12474.873","true",,"false","56059086.71",,"56059086.71","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","144","LKA","Sri Lanka","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","1.427","true",,"false","27.21",,"27.21","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","152","CHL","Chile","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","2","false","5","u","2","false","0.161","true",,"false","8.9",,"8.9","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","156","CHN","China","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false",,"true",,"false","841607641.96",,"841607641.96","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","166","CCK","Cocos Isds","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","5000","false","5","u","5000","false","5.243","true",,"false","289.99",,"289.99","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","170","COL","Colombia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","1","false","5","u","1","false","0.078","true",,"false","4.33",,"4.33","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","188","CRI","Costa Rica","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","884.567","true",,"false","386358.99",,"386358.99","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","191","HRV","Croatia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","3.035","true",,"false","431.05",,"431.05","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","196","CYP","Cyprus","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","202","false","5","u","202","false","5","false",,"false","9480.05",,"9480.05","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","203","CZE","Czechia","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","485.806","true",,"false","2164200.49",,"2164200.49","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","208","DNK","Denmark","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7090.113","true",,"false","6260117.99",,"6260117.99","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","218","ECU","Ecuador","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","5","u","7503","false","5","u","7503","false","12.713","true",,"false","750.9",,"750.9","0","false","true",
"C","A","20170101","2017","52","2017","764","THA","Thailand","M","Import","222","SLV","El Salvador","0","W00","World","H5","HS","true","8542","Electronic integrated circuits","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","150.908","true",,"false","36836.2",,"36836.2","0","false","true",
